Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations
Kilroy_Reality,2017,"In August 2017 we announced that Hollywood Proper Residences, the 200-unit luxury high-rise at our Columbia Square mixed-use project, became the world’s first apartment rental project to earn WELL Multifamily Residential Certification under the WELL Building StandardTM (WELL).",3,"This statement refers to a specific numeric target that has been achieved, which is the WELL Multifamily Residential Certification.",3,"This statement acknowledges progress or achievement of a past commitment, which is the WELL Multifamily Residential Certification."
Kilroy_Reality,2017,"In 2017 we achieved Fitwel certification, administered by the Center for Active Design, for 10 of our assets representing 23% of our existing portfolio.",3,"This statement refers to a specific numeric target that has been achieved, which is the Fitwel certification for 10 assets.",3,"This statement acknowledges progress or achievement of a past commitment, which is the Fitwel certification for 10 assets."
Kilroy_Reality,2017,We intend to both continue pursuing Fitwel certifications for our stabilized buildings that can qualify for the certification and using the Fitwel system as a guide to making health-related improvements in our existing portfolio.,2,This statement refers to a generic/high-level commitment to continue pursuing Fitwel certifications and making health-related improvements.,,
Kilroy_Reality,2017,"The goal for all Kilroy Realty ground-up new development has been at least LEED Gold since the launch of our sustainability programs in 2010. Since then, 100% of ground up development has earned LEED Gold or Platinum.",3,"This statement refers to a specific numeric target that has been achieved, which is the LEED Gold or Platinum certification for all ground-up developments.",3,"This statement acknowledges progress or achievement of a past commitment, which is the LEED Gold or Platinum certification for all ground-up developments."
Kilroy_Reality,2017,In 2017 we had an impressive array of development projects underway all targeting LEED Gold or Platinum.,3,"This statement refers to a specific numeric target that is being pursued, which is the LEED Gold or Platinum certification for all development projects.",,
Kilroy_Reality,2017,"At year end 2017, 58% of our portfolio had achieved LEED certification, and we have an additional 9 projects, across 19 buildings and 5.3 million square feet, registered for certification.",3,This statement refers to a specific numeric target for LEED certification.,3,This statement acknowledges progress towards achieving LEED certification.
Kilroy_Reality,2017,"Our only eligible project, 150 Hooper in San Francisco earned Designed to Earn the Energy Star certification in 2017.",,,3,This statement acknowledges a past achievement of earning the Energy Star certification.
Kilroy_Reality,2017,"2100 Kettner is a class A ground-up commercial project with 174,380 rentable square feet located in downtown San Diego targeting LEED Platinum.",3,This statement refers to a specific numeric target for LEED Platinum certification.,,
Kilroy_Reality,2017,"The project represents a forward leap for us in terms of sustainability in terms of carbon reductions, materials procurement and more.",2,This statement refers to a generic/high-level commitment to sustainability and carbon reductions.,,
Kilroy_Reality,2017,Construction will commence in late 2018 and will be complete mid-2020.,5,This statement refers to a detailed plan or roadmap for the construction of the project.,,
Kilroy_Reality,2017,We expanded our biodiversity programs in 2017.,,,3,This statement acknowledges progress in expanding biodiversity programs.
Kilroy_Reality,2017,"We filed our first SASB-aligned 10-K with the SEC in February 2017 (see http:// services.corporate-ir.net/SEC.Enhanced/ SecCapsule.aspx?c=79637&fid=14827749 pages 9 and 10), becoming the first publicly traded company in America to do so.",5,The company has a detailed plan or roadmap for integrating sustainability into their financial reports.,3,The company acknowledges progress or achievement in their commitment to sustainability reporting.
Kilroy_Reality,2017,"The recognition we have received so far has been very favorable, and all of our departments are committed to aligning all future annual SEC filings with SASB.",2,The company makes a generic or high-level commitment to future sustainability reporting.,,
Kilroy_Reality,2017,"In 2017 we were instrumental in the creation of the BOMA W2 Challenge through our Vice Chair role on the BOMA International Energy and Environment Committee, a subcommittee of the Government Affairs Committee.",5,The company has a detailed plan or roadmap for creating and participating in sustainability initiatives.,3,The company acknowledges progress or achievement in their commitment to sustainability initiatives.
Kilroy_Reality,2017,"The W2 challenge is a two-year initiative to support commercial real estate practitioners in benchmarking water and waste consumption and associated costs, and implementing best practices to improve performance.",4,The company has a specific target for improving sustainability performance.,,
Kilroy_Reality,2017,"We have enrolled over 80 of our buildings, all those for whom are responsible for water or waste usage, into the challenge and look forward to participating over the next two years.",3,The company has a specific numeric target for their sustainability commitment.,,
Kilroy_Reality,2017,Our goal with our support in the creation of this challenge and participation in it is to push the real estate industry beyond thinking about just energy when they assess the environmental importance of their operations.,2,The company makes a generic or high-level commitment to future sustainability initiatives.,,
Kilroy_Reality,2017,"We believe that environmental and health-focused building certifications help us avoid materials and practices that may cause these negative impacts, which is why all our new construction and eligible existing buildings pursue these certifications.",2,This statement refers to a generic/high-level commitment to environmental and health-focused building certifications.,,
Kilroy_Reality,2017,We will continue to be as aggressive as possible in minimizing our company’s impact on the environment and human health in the coming years.,2,This statement refers to a generic/high-level commitment to minimize the company's environmental impact.,,
Kilroy_Reality,2017,"We did not have any significant bribery, fraud or corruption issues in 2017 or in any prior reporting years. In addition, we had no legal actions for anticompetitive behavior, anti-trust, and monopoly practices in 2017 or any prior reporting years.",,,3,This statement acknowledges progress/achievement of past commitments to ethical business practices.
Kilroy_Reality,2017,Kilroy Realty has sought third-party assurance of the company’s annual GRI report to confirm the quality and completeness of the disclosure for the fifth time this year.,6,This statement refers to a commitment to external framework (GRI report) and third-party assurance.,3,This statement acknowledges progress/achievement of past commitments to third-party assurance of the company's annual GRI report.
Kilroy_Reality,2017,"Our goal is to deliver a steady stream of high quality, adaptable and productive work environments for the wide range of industries attracted to the vibrant economic centers on the West Coast of the United States.",2,"This statement refers to a generic/high-level commitment to deliver high quality, adaptable and productive work environments.",,
Kilroy_Reality,2017,"G4-EN15 Direct greenhouse gas (GHG) emissions 68 130-134
(Scope 1).
G4-EN16 Energy indirect greenhouse gas (GHG) 68 130-134
emissions (Scope 2).
G4-EN19 Reduction of greenhouse gas (GHG) emissions 68 130-134",3,"The company has specific numeric targets for direct and indirect greenhouse gas emissions, as well as for the reduction of these emissions.",,
Kilroy_Reality,2017,"This is our seventh corporate sustainability report and sixth developed in accordance with GRI guidelines.
This is our fifth report using the G4 guidelines. The report covers all of our activities, all of which are
located in the United States, during calendar year 2017. We publish a corporate sustainability report on an
annual basis. The last Kilroy Realty corporate sustainability report was published in April 2017 and covered
calendar year 2016. Since our last report, there have been no significant restatements. Since last year’s
report, we have decreased the square footage of our stabilized portfolio by approximately 2.2% percent,
from 14.0 million square feet to 13.7 million square feet. Like-for-like, our occupancy decreased over this
period from 96% to 95.2%. We have chosen the ‘Core’ in accordance option for our sustainability report.
The external assurance report can be found on page 131. The external assurance provider has used the
AA1000 Assurance Standard (08) as the basis of the assurance.",,,"3, 2","The company acknowledges progress in their sustainability efforts, specifically mentioning a decrease in the square footage of their stabilized portfolio. | The company mentions past commitments to sustainability reporting and adherence to GRI guidelines."
Kilroy_Reality,2017,"After reporting its Scope 1 and 2 GHG emissions for the first time in its 2016 report, we commend the company for updating its science-based target for its GHG emissions based on best practices from the Science Based Targets Initiative.",6,"The company has updated its science-based target for its GHG emissions, which is a commitment to a specific, externally defined framework.","3, 5","The company has acknowledged progress on its past commitment by reporting its Scope 1 and 2 GHG emissions for the first time in its 2016 report. | The company has updated its science-based target for its GHG emissions, which is an extension of its previous commitment."
Kilroy_Reality,2017,"KRC’s GHG assertions are that 47,588 metric tons of CO2e were emitted in 2017; 4,641 metric tons of CO2e for Scope 1, 42,947 metric tons of CO2e for Scope 2.",3,The company has made a specific numeric commitment to its GHG emissions.,3,The company has acknowledged progress on its past commitment by reporting its GHG emissions for 2017.
