Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations
China_Vanke,2023,Promoting the construction of distributed solar power plants and building-integrated photovoltaic (BIPV),2,This statement refers to a generic/high-level commitment to promote renewable energy.,,
China_Vanke,2023,Popularising the “zero-waste” reduction management of construction waste,2,This statement refers to a generic/high-level commitment to waste reduction.,,
China_Vanke,2023,Including ESG initiatives in leasing contracts and paperless leasing,2,This statement refers to a generic/high-level commitment to include ESG initiatives in business operations.,,
China_Vanke,2023,"Setting key indicators for health and safety management, tracking and managing them on an ongoing basis",3,This statement refers to a specific numeric target for health and safety management.,,
China_Vanke,2023,Increasing the coverage of supplier due diligence,2,This statement refers to a generic/high-level commitment to improve supplier due diligence.,,
China_Vanke,2023,"Including biodiversity, environmental protection and other factors in purchase evaluation",2,This statement refers to a generic/high-level commitment to consider environmental factors in purchasing decisions.,,
China_Vanke,2023,"In 2023, we conducted information security and compliance certification exams covering all employees, with a 100% passing rate.",2,This statement refers to a high-level commitment made in 2023 to conduct information security and compliance certification exams for all employees.,,
China_Vanke,2023,"In June 2023, Vanke held the sixth “Empowerment Training Conference for Information Security and Personal Information Protection Compliance”",2,This statement refers to a high-level commitment made in 2023 to hold a training conference for information security and personal information protection compliance.,,
China_Vanke,2023,"In 2023, in order to match the business models of businesses, offices and hotels, we added the Delivery Quality Assessment System during the Process of Business and Office.",2,"This statement refers to a high-level commitment made in 2023 to add a Delivery Quality Assessment System to match the business models of businesses, offices, and hotels.",,
China_Vanke,2023,"In 2023, Vanke further promoted the acquisition of the certification of quality management system, and SCPG, Cushman & Wakefield Vanke Service and companies located in some cities have obtained ISO 9001 quality management system certification.",2,This statement refers to a high-level commitment made in 2023 to promote the acquisition of the certification of quality management system.,3,"This statement acknowledges progress made in 2023, with SCPG, Cushman & Wakefield Vanke Service and companies in some cities obtaining ISO 9001 quality management system certification."
China_Vanke,2023,"During the design phase of the Manxiti Project in Xishuangbanna, Vanke fully took into account the conditions of the project site and carried out sufficient risk assessment and identification to ensure a safe design bottom line.",,,3,"This statement acknowledges progress made during the design phase of the Manxiti Project in Xishuangbanna, with Vanke carrying out sufficient risk assessment and identification."
China_Vanke,2023,"For the third phase of the school's key fortification projects, Vanke provided seismic isolation layers and seismic reduction measures. Special designs were made for locations, numbers, models, and installation methods of dampers and seismic isolation bearings to enhance building reliability and security.",3,"This statement refers to a specific numeric target for the third phase of the school's key fortification projects, with detailed plans for seismic isolation layers and seismic reduction measures.",,
China_Vanke,2023,"Since 2015, Vanke has continuously implemented“Skynet Action”across the Group, which focuses on two major inspection directions: Material Skynet and Engineering Skynet, and further ensures the engineering quality of Vanke’s ongoing projects by strengthening supplier actions.",,,3,"This statement refers to a past commitment (Skynet Action) that has been implemented since 2015, and acknowledges progress in ensuring the engineering quality of ongoing projects."
China_Vanke,2023,"In 2023, Vanke issued the Regulations on Safety Production and Quality Accident Management in Development and Operation Business, specifying quality accountability penalties for employees of different ranks based on accident levels.",5,This statement refers to a detailed plan or roadmap (the Regulations on Safety Production and Quality Accident Management) that was issued in 2023.,5,This statement also refers to an updated or extended commitment (the Regulations on Safety Production and Quality Accident Management) that was issued in 2023.
China_Vanke,2023,"In 2023, Vanke conducted anonymous review, joint expert review, on-site scoring and public announcement of benchmarking sub-projects, and iteratively released the Residential Quality Standard Manual for Development and Operation Business (Version 2023) based on the highlights and innovations of the benchmarking sub-projects.",2,"This statement refers to a high-level commitment to review and refine their systems and processes, but does not provide specific numeric targets or detailed plans.",,
China_Vanke,2023,"Vanke has initiated the standard of “Real Scene Display, Real Scene Delivery”. Focusing on four dimensions: “delivery categories, service cycles, spatial scope, and audience scope”, we enhance the delivery system.",2,"This statement refers to a high-level commitment to enhance the delivery system, but does not provide specific numeric targets or detailed plans.",,
China_Vanke,2023,"We have introduced a series of new technologies and equipment including online drones, measurement robots, smart elevators, and system plastic formwork.",2,"This statement refers to a high-level commitment to introduce new technologies and equipment, but does not provide specific numeric targets or detailed plans.",,
China_Vanke,2023,"Vanke adheres to the “customer-centric” philosophy, maintains self-request awareness with the highest standard in the industry, take customers’ needs as the starting point for innovations on products and services, and are committed to delivering good products and services that satisfy customers.",2,"This statement refers to a high-level commitment to adhere to a customer-centric philosophy and deliver good products and services, but does not provide specific numeric targets or detailed plans.",,
China_Vanke,2023,"In 2023, Vanke invited third-party organisations to conduct pre-launch unannounced inspections, covering nine modules including sales reception, sales schemes and organisation, advertising and publicity, on-site displays, demonstration units/ delivery model room displays, sand table model displays, various business scenarios, construction techniques zone displays, and internal management traceability.",2,"This statement refers to a high-level commitment to conduct pre-launch unannounced inspections, but does not provide specific numeric targets or detailed plans.",3,This statement acknowledges progress in conducting pre-launch unannounced inspections.
China_Vanke,2023,"In 2023, relevant marketing courses were deployed on the V LET'S SHARE Learning Platform, providing responsible marketing online learning resources for all employees",2,"This statement refers to a high-level commitment made for the future, which is to provide responsible marketing online learning resources for all employees.",,
China_Vanke,2023,"In 2023, The Yun Resort Qingyuan was awarded the “China Hospitality Quality Service Award - Quality Service Hotel” by the China Hospitality Quality Service Award Committee.",,,3,"This statement refers to a past commitment that has been acknowledged and achieved, which is the award received by The Yun Resort Qingyuan."
China_Vanke,2023,"In 2023, Port Apartment upgraded its service standard from “SOP 1+12” to “SOP 1+14” and continued to hold the monthly coordinator service day, actively organised the training and certification for 14 touch points of service SOP, and continuously optimise service standards for multiple scenarios, aiming to promote the standardisation of SOP implementation",5,"This statement refers to a detailed plan or roadmap for future commitments, which is to continuously optimise service standards for multiple scenarios and promote the standardisation of SOP implementation.",5,"This statement refers to an updated or extended past commitment, which is the upgrade of service standard from “SOP 1+12” to “SOP 1+14”."
China_Vanke,2023,"Vanke Service carried out the Green Lawn Action, undertaking repair, renovation, cleaning, and greening maintenance in communities. The Green Lawn Action completed replanting on 3.5086 million m² of greenery, achieving an overall greening satisfaction rate of 86.2%, with a 2.8% increase from January 2023.",,,3,"This statement refers to a past commitment that has been acknowledged and achieved, which is the completion of the Green Lawn Action and the increase in greening satisfaction rate."
China_Vanke,2023,"In 2023, we enhanced the functionality of the AI automatic warning platform to review and return to internal rapid processing and closure through cooperation external third parties, using AI technology to identify and sort out issues and concerns related to customer service that spill over into external channels.",5,"This statement refers to a detailed plan or roadmap for future commitments, which is to enhance the functionality of the AI automatic warning platform to improve customer service.",,
China_Vanke,2023,"As of the end of the reporting period, Onewo has implemented 394 “Lingshi” edge cloud projects within the Onewo Town area, achieving 100% completion of AI inspection access and implementation within feasible project scopes.",,,3,"This statement refers to a past commitment that has been acknowledged and achieved, which is the implementation of “Lingshi” edge cloud projects and the completion of AI inspection access."
China_Vanke,2023,"In response to the “achieve carbon peaking before 2030 and carbon neutrality before 2060” national strategy, we are committed to realising green and low-carbon development paths, taking proactive measures to address the challenges of climate change, and exploring possibilities to reduce carbon emissions in all aspects of our business, including design and planning, construction, and operation and management.","4, 2","This statement refers to a net-zero or carbon-neutral target, as it mentions the company's commitment to achieve carbon neutrality before 2060. | This statement also refers to a generic/high-level commitment, as it mentions the company's commitment to realise green and low-carbon development paths and reduce carbon emissions in all aspects of their business.",,
China_Vanke,2023,"In 2023, 100% of all new cold storage projects reached the LEED Gold standard.",,,3,"This statement refers to an acknowledged progress/achieved past commitment, as it mentions that all new cold storage projects in 2023 reached the LEED Gold standard."
China_Vanke,2023,"In 2023, 100% of new logistics high standard warehouse projects was built according to the industry’s green three-star warehouse construction, and 100% of all new cold storage projects reached the LEED Gold standard.",,,3,"This statement refers to an acknowledged progress/achieved past commitment, as it mentions that all new logistics high standard warehouse projects in 2023 were built according to the industry’s green three-star warehouse construction, and all new cold storage projects reached the LEED Gold standard."
China_Vanke,2023,"By 2030, the carbon emissions of at least 20 shopping centres to be reduced by 9% against a 2021 baseline.",3,"This statement refers to a specific numeric target, as it mentions a goal to reduce the carbon emissions of at least 20 shopping centres by 9% by 2030.",,
China_Vanke,2023,"By 2025, the electricity intensity of the public areas in 20 shopping malls under SCPG will be reduced by 6% against a 2021 baseline.",3,"This statement refers to a specific numeric target, as it mentions a goal to reduce the electricity intensity of the public areas in 20 shopping malls by 6% by 2025.",,
China_Vanke,2023,"In the future, Port Apartment will also ensure that 100% of our self-owned projects adopt variable frequency air conditioners and water heaters with first-class energy consumption.",3,This statement refers to a specific numeric target for future energy efficiency in self-owned projects.,,
China_Vanke,2023,"By 2023, distributed PV was incorporated into the planning and design of 100% of new cold storages.",,,3,This statement acknowledges progress towards a past commitment of incorporating distributed PV into the planning and design of new cold storages.
China_Vanke,2023,"By 2025, 100% of Port Apartment’s rental contracts will incorporate ESG-related initiatives.",3,This statement refers to a specific numeric target for future ESG incorporation in rental contracts.,,
China_Vanke,2023,"By 2025, at least 18 shopping malls under SCPG will realise PV power generation, and the power generated will account for 2% of the electricity consumption in the public areas of the shopping malls.",3,This statement refers to a specific numeric target for future PV power generation in shopping malls.,,
China_Vanke,2023,Vanke fully supports the country’s commitment to reach a peak in carbon emissions by 2030 and be carbon neutral by 2060.,4,This statement refers to a net-zero or carbon-neutral target.,,
China_Vanke,2023,"In 2023, SCPG continued to monitor metrics related to various operational energy efficiency indicators and continued to optimise the achieved energy management platform.",,,3,This statement acknowledges progress towards a past commitment of monitoring and optimizing energy efficiency indicators.
China_Vanke,2023,"In 2023, SCPG has implemented 10 photovoltaic power generation projects.",,,3,This statement acknowledges progress towards a past commitment of implementing photovoltaic power generation projects.
China_Vanke,2023,"In 2023, all self-branded hotels have implemented the “zero-waste” project and became “zero-waste hotels”.",,,3,This statement acknowledges progress towards a past commitment of implementing the “zero-waste” project in all self-branded hotels.
China_Vanke,2023,"We will continue to identify climate-related risks and their impact on the Group’s business, and formulate Vanke’s climate change management route with reference to TCFD recommendations.",6,"This statement refers to a future commitment to identify climate-related risks and formulate a climate change management route, which is based on an external framework (TCFD).",,
China_Vanke,2023,"Our aim is for all new projects within the Group to achieve 100% compliance with national green building evaluation standards, while encouraging the attainment of higher-level certifications such as the 2-star and 3-star certification under the Green Building Evaluation Standard, as well as certifications like LEED and WELL.",3,This statement refers to a specific numeric target for future projects to achieve 100% compliance with national green building evaluation standards.,,
China_Vanke,2023,"Starting from 2023, 100% of new logistics high standard warehouse projects were built in accordance with the industry’s green three-star warehouse construction, and 100% of new cold storage projects reached the target of LEED Gold standard.",3,This statement refers to a specific numeric target for future projects to achieve 100% compliance with industry’s green three-star warehouse construction and LEED Gold standard.,,
China_Vanke,2023,Vanke is committed to transforming the Yabingli Phase IV project into a near-zero energy consumption development.,2,This statement refers to a high-level commitment to transform a specific project into a near-zero energy consumption development.,,
China_Vanke,2023,"Through the utilisation of renewable energy sources, it is estimated that a total carbon reduction of 14,162 tons will be achieved.",3,This statement refers to a specific numeric target for future carbon reduction.,,
China_Vanke,2023,"As at the end of the reporting period, we have become members of green building committees such as the Hong Kong Green Building Council.",,,3,"This statement acknowledges progress towards past commitments, as the company has become a member of green building committees."
China_Vanke,2023,"As early as 2012, we have established the Vanke Beijing Green Building Park Green Technology Alliance, and have cooperated with 14 international and domestic renowned research institutions and enterprises in the alliance.",,,3,"This statement acknowledges progress towards past commitments, as the company has established the Vanke Beijing Green Building Park Green Technology Alliance and cooperated with 14 international and domestic renowned research institutions and enterprises."
China_Vanke,2023,"In 2023, we led and participated in the development of the following types of standards.",5,"This statement refers to a detailed plan or roadmap for future commitments, as the company led and participated in the development of various standards.",,
China_Vanke,2023,"Under the advocacy of the green building philosophy, Vanke continues to explore the sustainable development path on the zero-carbon road of architecture.",4,"This statement refers to Vanke's ongoing commitment to a zero-carbon future, which aligns with the 'Net-Zero or Carbon-Neutral Target' category.",,
China_Vanke,2023,"Based on the current green building system, in recent years, Vanke has successfully implemented and obtained certifications for multiple projects in the areas of ultra-low energy, near-zero energy, or low-carbon demonstration zones.",,,3,"This statement refers to Vanke's past achievements in implementing green building projects, which aligns with the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,"New projects have met the green building evaluation standards for consecutive years, and by the end of 2023, Vanke’s cumulative GFA meeting the green building standards exceeded 328 million m².",,,3,"This statement refers to Vanke's past achievements in meeting green building standards, which aligns with the 'Acknowledged Progress / Achieved' category."
China_Vanke,2023,Vanke has been invited to participate in the development of the association standard Resilient Planning and Design Standards for Urban Residential Areas,2,"This statement refers to Vanke's future commitment to participate in the development of a new standard, which aligns with the 'Generic/High-Level Commitment' category.",,
China_Vanke,2023,Vanke follows national and industry green building standards such as the Assessment Standard for Green Building. It formulates and updates the Vanke Guideline for Green Building Standards according to the climatic characteristics and energy-saving requirements of the operation sites,5,"This statement refers to Vanke's detailed plan for following and updating green building standards, which aligns with the 'Detailed Plan or Roadmap' category.",,
China_Vanke,2023,"Vanke adheres to the commitment on avoiding greenfield development. We refrain from initiating projects in national nature reserves, farmland, green field, agricultural land and other greenfield areas.",2,"This statement refers to Vanke's high-level commitment to avoid greenfield development, which aligns with the 'Generic/High-Level Commitment' category.",,
China_Vanke,2023,"In line with the Law of the People’s Republic of China on Prevention and Control of Soil Pollution and other relevant regulations, Vanke formulated and updated policies such as the Policy for Project Operation, Maintenance and Conservation Management, performing its responsibilities for preventing and controlling soil pollution as a property development enterprise.",5,"This statement refers to Vanke's detailed plan for preventing and controlling soil pollution, which aligns with the 'Detailed Plan or Roadmap' category.",,
China_Vanke,2023,"In June 2022, it was announced that the nickel and hexavalent chromium content in the soil exceeded the Class II land use screening value in the GB36600-2018 Soil Environment Quality Risk Control Standard for Soil Contamination of Development Land",,,2,"This statement refers to a past commitment to monitor soil contamination, but the status of this commitment is unknown."
China_Vanke,2023,"In April 2023, Wanchuang Qinglv undertook the construction of soil remediation project at the site. Through efficient tools and perfect management mode, it took just six months to complete the project. The stage effect acceptance was also smoothly accomplished by the environmental management department in the district. It is expected that the final assessment on the site will be completed by mid-2024 and will be removed from the restoration list by the end of 2024 to be handed over to the enterprise for development and construction.",3,This statement includes a specific numeric target for the completion of the soil remediation project and the removal of the site from the restoration list.,3,This statement acknowledges progress on a past commitment to undertake and complete a soil remediation project.
China_Vanke,2023,"We have actively responded to national policies in green building materials, and promoted R&D and innovation in such green building materials, making positive contributions to the sustainable development of the industry. We believe that only by continuously expanding the coverage and use of green building materials can we reduce energy consumption and carbon emissions in the construction field and contribute to the realisation of the national targets for carbon peaking and carbon neutrality.",2,This statement includes a generic/high-level commitment to promote R&D and innovation in green building materials and to reduce energy consumption and carbon emissions in the construction field.,,
China_Vanke,2023,"During the reporting period, we strengthened R&D in assembly technologies, expanded the application of advanced assembly technologies such as quick construction and installation systems, assembly decoration, and one-time molding of internal and external walls, to enhance our lean construction capability and further reduce the unit energy consumption.",2,This statement includes a generic/high-level commitment to strengthen R&D in assembly technologies and to reduce unit energy consumption.,3,This statement acknowledges progress on a past commitment to strengthen R&D in assembly technologies.
China_Vanke,2023,We set quantitative safety production targets as follows: No production safety accidents of general or higher levels under our responsibility; reduce the number of production safety accidents of general or higher levels under the responsibility of related parties (including contractors) by 10% year on year; Maintain a Lost Time Injury Rate (“LTIR”) at 1.2 or lower and continuously track employees’ LTIR.,3,"This statement includes specific numeric targets for safety production, including no production safety accidents of general or higher levels under their responsibility, a reduction in the number of production safety accidents of general or higher levels under the responsibility of related parties by 10% year on year, and maintaining a Lost Time Injury Rate (LTIR) at 1.2 or lower.",,
China_Vanke,2023,"In 2023, we issued the Management Regulations on Production Safety and Quality Incidents in Development and Operation Business to further define the accountability requirements for personnel responsible for safety incidents.",5,"This statement refers to a detailed plan or roadmap for managing safety and quality incidents, including defining accountability requirements for personnel responsible for such incidents.",5,"This statement refers to an updated or extended commitment, as it mentions the issuance of new Management Regulations on Production Safety and Quality Incidents in 2023."
China_Vanke,2023,Safety Production Targets Annual Progress: No production safety accidents of general or higher levels under our responsibility; Reduce the number of production safety accidents of general or higher levels under the responsibility of related parties (including contractors) by 10% year on year. Maintain a Lost Time Injury Rate (“LTIR”) at 1.2 or lower and continuously track employees’ LTIR.,,,3,"This statement acknowledges progress or achievement of past commitments, as it reports on the annual progress of safety production targets, including no production safety accidents of general or higher levels under their responsibility, a reduction in the number of production safety accidents of general or higher levels under the responsibility of related parties by 10% year on year, and maintaining a Lost Time Injury Rate (LTIR) at 1.2 or lower."
China_Vanke,2023,"In 2023, the Company organised third-party safety unannounced inspection and evaluation, covering projects under construction. online safety inspections and offline safety inspections have been conducted and a total of sections were assessed to ensure the safety of production.",3,The company has a specific numeric target for the year 2023 to organise third-party safety inspections and evaluations for projects under construction.,,
China_Vanke,2023,"The Company pays keen attention to the health and safety assurance for employees of contractors. In its contracts with contractors and other partners, it explicitly proposes health and safety requirements for contracts of the same extent as internal production safety of the Company.",2,The company has a generic/high-level commitment to health and safety assurance for employees of contractors.,,
China_Vanke,2023,"In 2023, all units of the Group participated in the physical test, with an employee participation rate of 99.15%, an increase of 1.32% over 2022, and the excellence rate was 97.66%, a growth of 0.29% over 2022.",3,The company has a specific numeric target for the year 2023 to increase the employee participation rate in physical tests and the excellence rate.,3,The company acknowledges progress/achievement of past commitments by mentioning the increase in employee participation rate and excellence rate over 2022.
China_Vanke,2023,"In 2023, the Company developed or updated a total training courses of 2,166, with an average training duration among employees of 25.63 hours.",3,The company has a specific numeric target for the year 2023 to develop or update a certain number of training courses and achieve a specific average training duration among employees.,,
China_Vanke,2023,"Vanke will continue optimising our communication strategy, strive to maintain employees’ sense of shared ownership in the business, and stimulate their creativity and potential to contribute diverse insight and strength to the Company’s development.",2,This statement shows a generic/high-level commitment to continue optimising the company's communication strategy and stimulate employee creativity and potential.,,
China_Vanke,2023,"In 2023, to meet the learning needs of front-line employees based on scenarios, fragmented time, and mobile terminals, operational and service business units such as the Long-term Rental Apartment BU and Logistics BU utilised the V-LET'S SHARE Learning Platform.",5,This statement shows a detailed plan or roadmap for meeting the learning needs of front-line employees in 2023.,,
China_Vanke,2023,"Vanke formulated the Vanke Business Partner Programme and specified that “People are our source of innovation and creativity. We respect each employee’s personality, stimulate each employee’s creativity, and provide a stage for everyone to showcase their talents in our enterprise”.",2,This statement shows a generic/high-level commitment to respect each employee's personality and stimulate their creativity.,,
China_Vanke,2023,"In 2023, Vanke further broadens the stage for employees to show their talents by adding “self-recommendation and peer recommendation”, based on the existing organisational recommendation, to create a triple talent selection mechanism.",5,This statement shows a detailed plan or roadmap for broadening the stage for employees to show their talents in 2023.,,
